# pgid, year, single, chart, peak
"0ifoxqe5ldke","1987"," Touch of Grey","The Billboard Hot 100","9"
"0ifoxqe5ldke","1987"," West L.A. Fadeaway","Mainstream Rock Tracks","40"
"0ifoxqe5ldke","1989"," Foolish Heart","Mainstream Rock Tracks","8"
"0ifoxqw5ldde","1973","The Great Filling Station Holdup","Country Singles","58"
"0ifoxqw5ldde","1974"," Come Monday","Adult Contemporary","3"
"0ifoxqw5ldde","1974"," Come Monday","Country Singles","58"
"0ifoxqw5ldde","1974"," Come Monday","Pop Singles","30"
"0ifoxqw5ldde","1975"," Door Number Three","Country Singles","88"
"0ifoxqw5ldde","1977"," Changes In Latitudes, Changes In Attitudes","Country Singles","24"
"0ifoxqw5ldde","1977"," Changes In Latitudes, Changes In Attitudes","Pop Singles","37"
"0ifoxqw5ldde","1977"," Margaritaville","Adult Contemporary","1"
"0ifoxqw5ldde","1977"," Margaritaville","Country Singles","13"
"0ifoxqw5ldde","1977"," Margaritaville","Pop Singles","8"
"0ifoxqw5ldde","1978"," Cheeseburger In Paradise","Pop Singles","32"
"0ifoxqw5ldde","1978"," Livingston Saturday Night","Country Singles","91"
"0ifoxqw5ldde","1978"," Livingston Saturday Night","Pop Singles","52"
"0ifoxqw5ldde","1979"," Fins","Pop Singles","35"
"0ifoxqw5ldde","1980"," Survive","Pop Singles","77"
"0ifoxqw5ldde","1980"," Volcano","Pop Singles","66"
"0ifoxqw5ldde","1981"," It's My Job","Mainstream Rock","51"
"0ifoxqw5ldde","1981"," It's My Job","Pop Singles","57"
"0ifoxqw5ldde","1982"," It's Midnight And I'm Not Famous Yet","Mainstream Rock","32"
"0ifoxqw5ldde","1983"," One Particular Harbour","Adult Contemporary","22"
"0ifoxqw5ldde","1984"," Bigger That the Both of Us","Hot Country Singles & Tracks","58"
"0ifoxqw5ldde","1984"," Brown Eyed Girl","Adult Contemporary","13"
"0ifoxqw5ldde","1984"," When the Wild Life Betrays Me","Hot Country Singles & Tracks","42"
"0ifoxqw5ldde","1985"," Gypsies in the Palace","Hot Country Singles & Tracks","56"
"0ifoxqw5ldde","1985"," If the Phone Doesn't Ring, It's Me","Hot Country Singles & Tracks","16"
"0ifoxqw5ldde","1985"," Who's the Blonde Stranger?","Hot Country Singles & Tracks","37"
"0ifoxqw5ldde","1986"," Please Bypass This Heart","Hot Country Singles & Tracks","50"
"0ifoxqw5ldde","1989"," Take Another Road","Adult Contemporary","18"
"0ifoxqw5ldde","1993"," Another Saturday Night","Adult Contemporary","29"
"0ifoxqw5ldde","1993"," Another Saturday Night","Hot Country Singles & Tracks","74"
"0ifoxqw5ldde","1994"," Fruitcakes","Adult Contemporary","29"
"0ifoxqw5ldde","1995"," Mexico","Adult Contemporary","25"
"0ifoxqw5ldde","2004"," Hey Good Lookin'","Hot Country Singles & Tracks","8"
"0ifoxqw5ldde","2004"," Hey Good Lookin'","The Billboard Hot 100","63"
"0ifoxqw5ldde","2004"," Trip Around The Sun","Hot Country Singles & Tracks","20"
"0ifoxqw5ldde","2006"," Bama Breeze","Hot Country Singles & Tracks","58"
"0ifpxqe5ldje","1983"," Love Is A Stranger","Club Play Singles","7"
"0ifpxqe5ldje","1983"," Love Is A Stranger","Pop Singles","23"
"0ifpxqe5ldje","1983"," Sweet Dreams (Are Made of This)","Adult Contemporary","36"
"0ifpxqe5ldje","1983"," Sweet Dreams (Are Made Of This)","Club Play Singles","2"
"0ifpxqe5ldje","1983"," Sweet Dreams (Are Made of This)","Mainstream Rock","16"
"0ifpxqe5ldje","1983"," Sweet Dreams (Are Made of This)","Pop Singles","1"
"0ifpxqe5ldje","1984"," Here Comes the Rain Again","Adult Contemporary","6"
"0ifpxqe5ldje","1984"," Here Comes the Rain Again","Hot Dance Music/Club Play","4"
"0ifpxqe5ldje","1984"," Here Comes the Rain Again","The Billboard Hot 100","4"
"0ifpxqe5ldje","1984"," Right by Your Side","Hot Dance Music/Club Play","32"
"0ifpxqe5ldje","1984"," Right by Your Side","The Billboard Hot 100","29"
"0ifpxqe5ldje","1984"," Sexcrime (Nineteen Eighty-Four)","Hot Dance Music/Club Play","2"
"0ifpxqe5ldje","1984"," Sexcrime (Nineteen Eighty-Four)","The Billboard Hot 100","81"
"0ifpxqe5ldje","1984"," Who's That Girl?","The Billboard Hot 100","21"
"0ifpxqe5ldje","1985"," I Love You Like a Ball and Chain","Mainstream Rock Tracks","36"
"0ifpxqe5ldje","1985"," Sisters Are Doin' It for Themselves","Hot Dance Music/Club Play","10"
"0ifpxqe5ldje","1985"," Sisters Are Doin' It for Themselves","Hot Dance Music/Maxi-Singles Sales","21"
"0ifpxqe5ldje","1985"," Sisters Are Doin' It for Themselves","Hot R&B/Hip-Hop Singles & Tracks","66"
"0ifpxqe5ldje","1985"," Sisters Are Doin' It for Themselves","The Billboard Hot 100","18"
"0ifpxqe5ldje","1985"," There Must Be an Angel (Playing With My Heart)","Hot Dance Music/Club Play","31"
"0ifpxqe5ldje","1985"," There Must Be an Angel (Playing With My Heart)","Hot Dance Music/Maxi-Singles Sales","36"
"0ifpxqe5ldje","1985"," There Must Be an Angel","The Billboard Hot 100","22"
"0ifpxqe5ldje","1985"," Would I Lie to You?","Hot Dance Music/Club Play","5"
"0ifpxqe5ldje","1985"," Would I Lie to You?","Hot Dance Music/Maxi-Singles Sales","14"
"0ifpxqe5ldje","1985"," Would I Lie to You?","Mainstream Rock Tracks","2"
"0ifpxqe5ldje","1985"," Would I Lie to You?","The Billboard Hot 100","5"
"0ifpxqe5ldje","1986"," It's Alright (Baby's Coming Back)","The Billboard Hot 100","78"
"0ifpxqe5ldje","1986"," Missionary Man","Hot Dance Music/Club Play","6"
"0ifpxqe5ldje","1986"," Missionary Man","Hot Dance Music/Maxi-Singles Sales","18"
"0ifpxqe5ldje","1986"," Missionary Man","Mainstream Rock Tracks","1"
"0ifpxqe5ldje","1986"," Missionary Man","The Billboard Hot 100","14"
"0ifpxqe5ldje","1986"," Thorn in My Side","The Billboard Hot 100","68"
"0ifpxqe5ldje","1987"," I Need a Man","The Billboard Hot 100","46"
"0ifpxqe5ldje","1988"," I Need a Man","Hot Dance Music/Club Play","6"
"0ifpxqe5ldje","1988"," I Need a Man","Hot Dance Music/Maxi-Singles Sales","13"
"0ifpxqe5ldje","1988"," I Need a Man","Mainstream Rock Tracks","32"
"0ifpxqe5ldje","1988"," You Have Placed a Chill in My Heart","The Billboard Hot 100","64"
"0ifpxqe5ldje","1989"," Don't Ask Me Why","Modern Rock Tracks","12"
"0ifpxqe5ldje","1989"," Don't Ask Me Why","The Billboard Hot 100","40"
"0ifpxqe5ldje","1999"," 17 Again","Hot Dance Music/Club Play","1"
"0ifpxqe5ldje","2005"," I've Got A Life (It's The Only Thing That's Mine)","Hot Dance Music/Club Play","1"
"0ifpxqe5ldje","2005"," I've Got A Life","European Hot 100 Singles","0"
"0ifpxqe5ldje","2006"," I've Got A Life (It's The Only Thing That's Mine)","Adult Contemporary","31"
"0ifpxqr5ld0e","1961"," Hats Off To Larry","Pop Singles","5"
"0ifpxqr5ld0e","1961"," Runaway","Black Singles","3"
"0ifpxqr5ld0e","1961"," Runaway","Pop Singles","1"
"0ifpxqr5ld0e","1961"," So Long Baby","Pop Singles","28"
"0ifpxqr5ld0e","1962"," Cry Myself To Sleep","Pop Singles","99"
"0ifpxqr5ld0e","1962"," Hey! Little Girl","Pop Singles","38"
"0ifpxqr5ld0e","1962","The Swiss Maid","Pop Singles","64"
"0ifpxqr5ld0e","1963"," From Me To You","Pop Singles","77"
"0ifpxqr5ld0e","1963"," Little Town Flirt","Pop Singles","12"
"0ifpxqr5ld0e","1963"," Sue's Gotta Be Mine","Pop Singles","71"
"0ifpxqr5ld0e","1963"," Two Kind Of Teardrops","Pop Singles","50"
"0ifpxqr5ld0e","1964"," Do You Want To Dance","Pop Singles","43"
"0ifpxqr5ld0e","1964"," Handy Man","Pop Singles","22"
"0ifpxqr5ld0e","1965"," Break Up","Pop Singles","95"
"0ifpxqr5ld0e","1965"," Keep Searchin' (We'll Follow The Sun)","Pop Singles","9"
"0ifpxqr5ld0e","1965"," Stranger In Town","Pop Singles","30"
"0ifpxqr5ld0e","1966","The Big Hurt","Pop Singles","94"
"0ifpxqr5ld0e","1982"," Sea of Love","Adult Contemporary","36"
"0ifpxqr5ld0e","1982"," Sea Of Love","Pop Singles","33"
"0ifpxqr5ldje","1966"," 96 Tears","Pop Singles","1"
"0ifpxqr5ldje","1967"," Can't Get Enough Of You, Baby","Pop Singles","56"
"0ifpxqr5ldse","1983"," Change","Mainstream Rock","22"
"0ifpxqr5ldse","1983"," Change","Pop Singles","73"
"0ifpxqr5ldse","1985"," Everybody Wants to Rule the World","Adult Contemporary","2"
"0ifpxqr5ldse","1985"," Everybody Wants to Rule the World","Hot Dance Music/Club Play","1"
"0ifpxqr5ldse","1985"," Everybody Wants to Rule the World","Hot Dance Music/Maxi-Singles Sales","1"
"0ifpxqr5ldse","1985"," Everybody Wants to Rule the World","Mainstream Rock Tracks","2"
"0ifpxqr5ldse","1985"," Everybody Wants to Rule the World","The Billboard Hot 100","1"
"0ifpxqr5ldse","1985"," Head over Heels/Broken","Adult Contemporary","5"
"0ifpxqr5ldse","1985"," Head over Heels/Broken","Hot Dance Music/Maxi-Singles Sales","49"
"0ifpxqr5ldse","1985"," Head over Heels/Broken","Mainstream Rock Tracks","7"
"0ifpxqr5ldse","1985"," Head over Heels/Broken","The Billboard Hot 100","3"
"0ifpxqr5ldse","1985"," Shout","Hot Dance Music/Club Play","1"
"0ifpxqr5ldse","1985"," Shout","Hot Dance Music/Maxi-Singles Sales","1"
"0ifpxqr5ldse","1985"," Shout","Hot R&B/Hip-Hop Singles & Tracks","56"
"0ifpxqr5ldse","1985"," Shout","Mainstream Rock Tracks","6"
"0ifpxqr5ldse","1985"," Shout","The Billboard Hot 100","1"
"0ifpxqr5ldse","1986"," Mothers Talk","The Billboard Hot 100","27"
"0ifpxqr5ldse","1989"," Sowing the Seeds of Love","Adult Contemporary","29"
"0ifpxqr5ldse","1989"," Sowing the Seeds of Love","Hot Dance Music/Maxi-Singles Sales","41"
"0ifpxqr5ldse","1989"," Sowing the Seeds of Love","Mainstream Rock Tracks","4"
"0ifpxqr5ldse","1989"," Sowing the Seeds of Love","Modern Rock Tracks","1"
"0ifpxqr5ldse","1989"," Sowing the Seeds of Love","The Billboard Hot 100","2"
"0ifpxqr5ldse","1989"," Woman in Chains","Modern Rock Tracks","27"
"0ifpxqr5ldse","1989"," Woman in Chains","The Billboard Hot 100","36"
"0ifpxqr5ldse","1990"," Advice for the Young at Heart","Adult Contemporary","24"
"0ifpxqr5ldse","1990"," Advice for the Young at Heart","The Billboard Hot 100","89"
"0ifpxqr5ldse","1992"," Laid So Low (Tears Roll Down)","Modern Rock Tracks","10"
"0ifpxqr5ldse","1993"," Break It Down Again","Adult Contemporary","25"
"0ifpxqr5ldse","1993"," Break It Down Again","Modern Rock Tracks","1"
"0ifpxqr5ldse","1993"," Break It Down Again","The Billboard Hot 100","25"
"0ifpxqr5ldse","1993"," Break It Down Again","Top 40 Mainstream","10"
"0ifpxqr5ldse","2004"," Call Me Mellow","Adult Top 40","28"
"0ifpxqw5ldde","1969"," And When I Die","Adult Contemporary","4"
"0ifpxqw5ldde","1969"," And When I Die","Pop Singles","2"
"0ifpxqw5ldde","1969"," Spinning Wheel","Adult Contemporary","1"
"0ifpxqw5ldde","1969"," Spinning Wheel","Black Singles","45"
"0ifpxqw5ldde","1969"," Spinning Wheel","Pop Singles","2"
"0ifpxqw5ldde","1969"," You've Made Me So Very Happy","Black Singles","46"
"0ifpxqw5ldde","1969"," You've Made Me So Very Happy","Pop Singles","2"
"0ifpxqw5ldde","1970"," Hi-De-Ho","Pop Singles","14"
"0ifpxqw5ldde","1970"," Lucretia Mac Evil","Pop Singles","29"
"0ifpxqw5ldde","1971"," Go Down Gamblin'","Pop Singles","32"
"0ifpxqw5ldde","1971"," Lisa, Listen To Me","Pop Singles","73"
"0ifpxqw5ldde","1972"," So Long Dixie","Pop Singles","44"
"0ifpxqw5ldde","1974"," Tell Me That I'm Wrong","Pop Singles","83"
"0ifpxqw5ldde","1975"," Got To Get You Into My Life","Pop Singles","62"
"0ifpxqw5ldde","1976"," You're the One","Adult Contemporary","6"
"0ifpxqw5ldse","1974"," Can't Get Enough","Pop Singles","5"
"0ifpxqw5ldse","1975"," Feel Like Makin' Love","Pop Singles","10"
"0ifpxqw5ldse","1975"," Good Lovin' Gone Bad","Pop Singles","36"
"0ifpxqw5ldse","1975"," Movin' On","Pop Singles","19"
"0ifpxqw5ldse","1976"," Honey Child","Pop Singles","59"
"0ifpxqw5ldse","1976"," Young Blood","Pop Singles","20"
"0ifpxqw5ldse","1977"," Burnin' Sky","Pop Singles","78"
"0ifpxqw5ldse","1979"," Gone, Gone, Gone","Pop Singles","56"
"0ifpxqw5ldse","1979"," Rock 'N' Roll Fantasy","Pop Singles","13"
"0ifpxqw5ldse","1982"," Electricland","Mainstream Rock","2"
"0ifpxqw5ldse","1982"," Electricland","Pop Singles","74"
"0ifpxqw5ldse","1982"," Racetrack","Mainstream Rock","39"
"0ifpxqw5ldse","1986"," Fame and Fortune","Mainstream Rock Tracks","37"
"0ifpxqw5ldse","1986"," This Love","Mainstream Rock Tracks","12"
"0ifpxqw5ldse","1986"," This Love","The Billboard Hot 100","85"
"0ifpxqw5ldse","1988"," No Smoke Without a Fire","Mainstream Rock Tracks","4"
"0ifpxqw5ldse","1988"," One Night","Mainstream Rock Tracks","9"
"0ifpxqw5ldse","1989"," Bad Man","Mainstream Rock Tracks","20"
"0ifpxqw5ldse","1989"," Shake It Up","Mainstream Rock Tracks","9"
"0ifpxqw5ldse","1989"," Shake It Up","The Billboard Hot 100","82"
"0ifpxqw5ldse","1990"," Boys Cry Tough","Mainstream Rock Tracks","3"
"0ifpxqw5ldse","1990"," Holy Water","Mainstream Rock Tracks","1"
"0ifpxqw5ldse","1990"," Holy Water","The Billboard Hot 100","89"
"0ifpxqw5ldse","1990"," If You Needed Somebody","Mainstream Rock Tracks","2"
"0ifpxqw5ldse","1990"," If You Needed Somebody","The Billboard Hot 100","16"
"0ifpxqw5ldse","1991"," Stranger Stranger","Mainstream Rock Tracks","9"
"0ifpxqw5ldse","1991"," Walk Through Fire","Mainstream Rock Tracks","14"
"0ifpxqw5ldse","1991"," Walk Through Fire","The Billboard Hot 100","28"
"0ifpxqw5ldse","1992"," How About That","Mainstream Rock Tracks","1"
"0ifpxqw5ldse","1992"," How About That","The Billboard Hot 100","38"
"0ifpxqw5ldse","1992"," How About That","Top 40 Mainstream","29"
"0ifpxqw5ldse","1992"," This Could Be the One","Mainstream Rock Tracks","21"
"0ifpxqw5ldse","1992"," This Could Be the One","The Billboard Hot 100","87"
"0ifpxqw5ldse","1993"," Here Comes Trouble","Mainstream Rock Tracks","28"
"0ifpxqw5ldse","1995"," Down and Dirty","Mainstream Rock Tracks","17"
"0ifpxqw5ldse","1999"," Hammer of Love","Mainstream Rock Tracks","23"
"0ifpxqw5ldse","1999"," Hey, Hey","Mainstream Rock Tracks","15"
"0ifqxqe5ldde","1991"," There She Goes","Modern Rock Tracks","2"
"0ifqxqe5ldde","1991"," There She Goes","The Billboard Hot 100","49"
"0ifqxqe5ldde","1991"," Timeless Melody","Modern Rock Tracks","12"
"0ifqxqe5ldhe","1965"," Catch The Wind","Pop Singles","23"
"0ifqxqe5ldhe","1965"," Colours","Pop Singles","61"
"0ifqxqe5ldhe","1965"," Universal Soldier","Pop Singles","53"
"0ifqxqe5ldhe","1966"," Mellow Yellow","Pop Singles","2"
"0ifqxqe5ldhe","1966"," Sunshine Superman","Pop Singles","1"
"0ifqxqe5ldhe","1967"," Epistle To Dippy","Pop Singles","19"
"0ifqxqe5ldhe","1967"," There Is A Mountain","Pop Singles","11"
"0ifqxqe5ldhe","1967"," Wear Your Love Like Heaven","Pop Singles","23"
"0ifqxqe5ldhe","1968"," Hurdy Gurdy Man","Pop Singles","5"
"0ifqxqe5ldhe","1968"," Jennifer Juniper","Pop Singles","26"
"0ifqxqe5ldhe","1968"," Lalena","Pop Singles","33"
"0ifqxqe5ldhe","1969"," Atlantis","Pop Singles","7"
"0ifqxqe5ldhe","1969"," Goo Goo Barabajagal (Love Is Hot)","Pop Singles","36"
"0ifqxqe5ldhe","1969"," To Susan On The West Coast Waiting","Pop Singles","35"
"0ifqxqe5ldhe","1970"," Riki Tiki Tavi","Pop Singles","55"
"0ifqxqe5ldhe","1971"," Celia Of The Seals","Pop Singles","84"
"0ifqxqe5ldhe","1973"," I Like You","Pop Singles","66"
"0ifqxqe5ldje","1981"," One's Too Many","Mainstream Rock","41"
"0ifqxqe5ldje","1981"," Tip On In","Mainstream Rock","44"
"0ifqxqe5ldje","1986"," Look at That, Look at That","Mainstream Rock Tracks","20"
"0ifqxqe5ldje","1986"," Tuff Enuff","Mainstream Rock Tracks","4"
"0ifqxqe5ldje","1986"," Tuff Enuff","The Billboard Hot 100","10"
"0ifqxqe5ldje","1986"," Wrap It Up","Mainstream Rock Tracks","8"
"0ifqxqe5ldje","1986"," Wrap It Up","The Billboard Hot 100","50"
"0ifqxqe5ldje","1987"," How Do You Spell Love?","Mainstream Rock Tracks","22"
"0ifqxqe5ldje","1987"," Stand Back","Mainstream Rock Tracks","8"
"0ifqxqe5ldje","1987"," Stand Back","The Billboard Hot 100","76"
"0ifqxqe5ldje","1988"," Powerful Stuff","Mainstream Rock Tracks","3"
"0ifqxqe5ldje","1988"," Powerful Stuff","The Billboard Hot 100","65"
"0ifqxqe5ldje","1989"," Rock This Place","Mainstream Rock Tracks","10"
"0ifqxqe5ldje","1991"," Twist of the Knife","Mainstream Rock Tracks","7"
"0ifqxqe5ldse","1970"," Border Song","Pop Singles","92"
"0ifqxqe5ldse","1971"," Friends","Pop Singles","34"
"0ifqxqe5ldse","1971"," Your Song","Pop Singles","8"
"0ifqxqe5ldse","1972"," Honky Cat","Adult Contemporary","6"
"0ifqxqe5ldse","1972"," Honky Cat","Pop Singles","8"
"0ifqxqe5ldse","1972"," Levon","Pop Singles","24"
"0ifqxqe5ldse","1972"," Rocket Man","Pop Singles","6"
"0ifqxqe5ldse","1972"," Tiny Dancer","Pop Singles","41"
"0ifqxqe5ldse","1973"," Crocodile Rock","Pop Singles","1"
"0ifqxqe5ldse","1973"," Daniel","Adult Contemporary","1"
"0ifqxqe5ldse","1973"," Daniel","Pop Singles","2"
"0ifqxqe5ldse","1973"," Goodbye Yellow Brick Road","Adult Contemporary","7"
"0ifqxqe5ldse","1973"," Goodbye Yellow Brick Road","Pop Singles","2"
"0ifqxqe5ldse","1973"," Saturday Night's Alright For Fighting","Pop Singles","12"
"0ifqxqe5ldse","1973"," Step Into Christmas","Pop Singles","1"
"0ifqxqe5ldse","1974"," Bennie and The Jets","Black Singles","15"
"0ifqxqe5ldse","1974"," Bennie And The Jets","Pop Singles","1"
"0ifqxqe5ldse","1974"," Don't Let the Sun Go Down on Me","Adult Contemporary","3"
"0ifqxqe5ldse","1974"," Don't Let The Sun Go Down On Me","Pop Singles","2"
"0ifqxqe5ldse","1974","The Bitch Is Back","Pop Singles","4"
"0ifqxqe5ldse","1975"," Island Girl","Pop Singles","1"
"0ifqxqe5ldse","1975"," Lucy In The Sky With Diamonds","Pop Singles","1"
"0ifqxqe5ldse","1975"," Philadelphia Freedom","Black Singles","32"
"0ifqxqe5ldse","1975"," Philadelphia Freedom","Pop Singles","1"
"0ifqxqe5ldse","1975"," Someone Saved My Life Tonight","Pop Singles","4"
"0ifqxqe5ldse","1976"," Don't Go Breaking My Heart","Adult Contemporary","1"
"0ifqxqe5ldse","1976"," Don't Go Breaking My Heart","Pop Singles","1"
"0ifqxqe5ldse","1976"," Grow Some Funk Of Your Own","Pop Singles","14"
"0ifqxqe5ldse","1976"," I Feel Like A Bullet (In The Gun Of Robert Ford)","Pop Singles","14"
"0ifqxqe5ldse","1976"," Sorry Seems to Be the Hardest Word","Adult Contemporary","1"
"0ifqxqe5ldse","1976"," Sorry Seems To Be The Hardest Word","Pop Singles","6"
"0ifqxqe5ldse","1977"," Bite Your Lip (Get up and dance!)","Pop Singles","28"
"0ifqxqe5ldse","1978"," Ego","Pop Singles","34"
"0ifqxqe5ldse","1978"," Part-Time Love","Pop Singles","22"
"0ifqxqe5ldse","1979"," Mama Can't Buy You Love","Adult Contemporary","1"
"0ifqxqe5ldse","1979"," Mama Can't Buy You Love","Black Singles","36"
"0ifqxqe5ldse","1979"," Mama Can't Buy You Love","Pop Singles","9"
"0ifqxqe5ldse","1979"," Victim Of Love/Johnny B. Goode (LP All Cuts)","Club Play Singles","55"
"0ifqxqe5ldse","1979"," Victim Of Love","Pop Singles","31"
"0ifqxqe5ldse","1980"," Little Jeannie","Adult Contemporary","1"
"0ifqxqe5ldse","1980"," Little Jeannie","Pop Singles","3"
"0ifqxqe5ldse","1980"," Sartorial Eloquence","Pop Singles","39"
"0ifqxqe5ldse","1981"," Breaking Down Barriers","Mainstream Rock","36"
"0ifqxqe5ldse","1981"," Chloe","Pop Singles","34"
"0ifqxqe5ldse","1981"," Nobody Wins","Pop Singles","21"
"0ifqxqe5ldse","1982"," Ball & Chain","Mainstream Rock","14"
"0ifqxqe5ldse","1982"," Blue Eyes","Adult Contemporary","1"
"0ifqxqe5ldse","1982"," Blue Eyes","Pop Singles","12"
"0ifqxqe5ldse","1982"," Empty Garden (Hey Hey Johnny)","Pop Singles","13"
"0ifqxqe5ldse","1982"," Empty Garden (Hey, Hey Johnny)","Adult Contemporary","18"
"0ifqxqe5ldse","1983"," I Guess That's Why They Call It the Blues","Adult Contemporary","2"
"0ifqxqe5ldse","1983"," I Guess That's Why They Call It the Blues","The Billboard Hot 100","4"
"0ifqxqe5ldse","1983"," I'm Still Standing","Adult Contemporary","28"
"0ifqxqe5ldse","1983"," I'm Still Standing","Mainstream Rock","34"
"0ifqxqe5ldse","1983"," I'm Still Standing","Pop Singles","12"
"0ifqxqe5ldse","1983"," Kiss The Bride","Pop Singles","25"
"0ifqxqe5ldse","1984"," In Neon","Adult Contemporary","11"
"0ifqxqe5ldse","1984"," In Neon","The Billboard Hot 100","38"
